artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,top_200
Georges Van Parys,Un jour tu verras,22staSUF90WUuWdC2d1j93,5.0,0.995,0.372,194587.0,0.104,A#,0.107,-19.755,0.0598,91.438,0.261,0
United Pursuit,Your Love Is in the Room (Live) [feat. Brock Human],6NWvRleulpZtkahSwo67Cv,36.0,0.505,0.402,409347.0,0.398,G,0.111,-12.014,0.0308,133.459,0.132,0
Howard Shore,Sons of Durin,54BtSYAEn8PCF8VlXDvZIo,27.0,0.273,0.204,264947.0,0.461,G,0.105,-14.325,0.0468,125.566,0.0967,0
Eugene Mirman,Q&A: Advice for the Audience,40fjnZjSWkw5dBSjUvMZPb,46.0,0.79,0.483,387107.0,0.954,C#,0.834,-6.139,0.942,85.207,0.195,0
Keem the Cipher,(Traveler's Interlude.),6BNc1gYVpzXeS4GG1XjcVl,40.0,0.17,0.824,76722.0,0.186,C,0.0817,-9.641,0.16,86.01,0.968,0
Drake,Big Rings,7jslhIiELQkgW9IHeYNOWE,64.0,0.00196,0.776,217707.0,0.675,G#,0.227,-6.224,0.266,131.984,0.271,0
88GLAM,On Sight,48rlLhYvmdKu3HIND8UTHG,56.0,0.267,0.805,204663.0,0.715,G#,0.103,-5.043,0.116,163.037,0.537,0
Rick Astley,Together Forever - Lover's Leap Remix,6ZiVaOE4ikIsYbuhVHizz9,47.0,0.0417,0.707,204973.0,0.924,D,0.134,-11.844,0.0518,115.091,0.903,0
Bee Gees,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",1W9zants12SLSVJE2QPYij,72.0,0.272,0.628,241360.0,0.198,F,0.194,-17.526,0.0294,104.959,0.616,0
Tyler Reeve,Bud-Wiser,1E3WhXPIBFnoanyVEI9dHv,43.0,0.0392,0.519,192937.0,0.852,C#,0.376,-3.931,0.0464,163.963,0.77,0
Giacomo Puccini,Madama Butterfly / Act 2: Coro a bocca chiusa (Humming Chorus),5IqJz4dJudOD0ZJf6HdmOf,19.0,0.981,0.0952,183000.0,0.00978,A#,0.079,-37.155,0.042,72.525,0.0392,0
Yung Bleu,We All We Got,5wHOhtDmg9w6ZBOq9jbayG,45.0,0.0359,0.601,215589.0,0.552,C#,0.127,-8.699,0.546,76.0,0.27,0
Alicia Keys,Butterflyz,1TpATCBm9ex3N6q7b8rXgS,43.0,0.701,0.423,248467.0,0.31,C#,0.267,-10.292,0.0376,78.309,0.3,0
Richard Pryor,"Heart Attacks - Live at City Center Of Music And Drama, New York, NY, 9/19/78 (Remastered Version)",3K7BLsjJZDJhcZBfvzgLEK,16.0,0.794,0.491,490600.0,0.892,F,0.955,-9.747,0.946,87.931,0.147,0
Erikka Innes,Superman and Passive Aggressive Man,5UQSGfPvWgLuoX0rFCmUTB,22.0,0.89,0.628,82152.0,0.514,B,0.422,-9.523,0.892,81.466,0.601,0
Joe Corfield,For Oscar - Instrumental,1PoHiDytzC17UTde4p3DrD,49.0,0.567,0.542,132375.0,0.435,B,0.0807,-12.242,0.0568,91.112,0.805,0
Giuseppe Verdi,"Verdi: Nabucco, Act 3: ""Va pensiero"", 'Chorus of the Hebrew slaves' (Chorus)",1OOFbCYALA1gOGgdml5PF8,13.0,0.981,0.192,273000.0,0.0409,C#,0.108,-21.045,0.0417,73.651,0.0865,0
Katherine Jenkins,Never Enough,4UR5fk3C7cffiNCmLoPaGP,37.0,0.792,0.305,201747.0,0.518,G,0.0966,-7.577,0.0306,68.901,0.0797,0
Desmond Dekker,Pretty Africa,0pacJxcxcX33PTvQ2yfWqy,25.0,0.496,0.831,151307.0,0.388,A#,0.119,-10.888,0.0454,87.502,0.967,0
Herencia de Patrones,Es Dificil Ser Un Santo,4dporMRQqdmQQEMEz8RVTW,63.0,0.219,0.651,185757.0,0.492,D,0.105,-9.013,0.0825,165.903,0.82,0
Rodney Carrington,I Got Crabs,00szB7o0AKi6GCA8MBCI01,30.0,0.736,0.636,88947.0,0.519,E,0.931,-10.253,0.0607,105.025,0.579,0
Molly Hatchet,Whiskey Man,5imKZxaHyU4Xl5PJaCQoqf,45.0,0.0807,0.487,219000.0,0.84,D,0.145,-6.275,0.0332,144.78,0.84,0
Nick Swardson,drunk chicks,2PM5Y1bxeVWdAjXzKvlmMC,34.0,0.663,0.467,226970.0,0.936,C#,0.885,-6.725,0.91,54.055,0.147,0
Party Time Kids Band,The Hampster Dance,66R6PAbBG0hZEKmOV1zJtH,0.0,0.00316,0.727,209709.0,0.823,E,0.199,-9.605,0.0405,136.019,0.889,0
Juice Music,Running Race,1Q1q1cyBxdCGKYXtHufRHX,1.0,0.863,0.955,116947.0,0.306,C,0.315,-8.795,0.0932,119.98,0.969,0
Vampire Weekend,Giving Up The Gun,44WZJJnhlIMwARyEjigVRz,53.0,0.00124,0.637,286160.0,0.88,A,0.0586,-5.202,0.0512,134.035,0.746,0
Susan Egan,From the Stars (Isla's Song),2fv6NDhqJIkLOKZRVXQJ7u,33.0,0.874,0.383,219978.0,0.381,G,0.169,-6.876,0.0336,173.135,0.331,0
Wiz Khalifa,Reach for the Stars (feat. Bone Thugs-N-Harmony),5JSNy5kkAxkOqa8RmKOJ1B,57.0,0.336,0.736,259474.0,0.713,C#,0.111,-6.944,0.237,148.027,0.428,0
SILA,BYM.,0Tr9s64xP6B4oENyNgz8jK,59.0,0.395,0.532,232500.0,0.389,A#,0.0957,-9.494,0.0356,80.032,0.185,0
Patton Oswalt,Noble Beast,0si3QWqmM33qhtLCoc51Nr,31.0,0.848,0.648,289055.0,0.362,F#,0.896,-19.377,0.955,96.793,0.337,0
John Williams,Visit to the Zoo and Letters from Hogwarts,3u7lKn9dJFHyJDG2q06Pzv,52.0,0.906,0.16,203400.0,0.0332,A,0.285,-28.504,0.0405,150.151,0.0693,0
Audrey Assad,Spirit of the Living God,0HGihCMb23up2Iv4L2eHEE,33.0,0.944,0.201,237400.0,0.194,D,0.0751,-11.617,0.0355,70.677,0.277,0
Kane Brown,What Ifs,7zVCrzzEJU7u24sbJPXA5W,78.0,0.00898,0.612,188253.0,0.799,A#,0.172,-4.603,0.0275,125.976,0.687,0
Fobia,El Microbito,0wTrY23ot5A0aog0JNzXLS,42.0,0.13,0.701,156947.0,0.926,C,0.111,-1.395,0.0327,121.944,0.935,0
Jamie Lidell,How Did I Live Before Your Love,3duzfyCdauY9OQGPObRybg,49.0,0.0912,0.652,202680.0,0.56,A#,0.231,-7.189,0.205,160.018,0.719,0
Alfred Brendel,"Sonata for Two Pianos in D Major, K. 448: II. Andante",1v56Y5brx9BbzAVVshtxfk,34.0,0.994,0.431,518013.0,0.0314,G,0.153,-28.88,0.0481,118.213,0.269,0
Wolfgang Amadeus Mozart,"Piano Sonata No. 13 in B-Flat Major, K. 333: I. Allegro",0dTz3QlWNRMWLnFhusUImm,27.0,0.987,0.274,592200.0,0.303,A#,0.188,-21.59,0.0304,139.869,0.681,0
Christy Nockels,Everything Is Mine In You - Live,1lkUExmumk1lwLObu8vMQA,32.0,0.263,0.435,428813.0,0.58,C,0.713,-5.784,0.0318,78.005,0.123,0
Giuseppe Verdi,Nabucco / Act 2: Tu sul labbro dei veggenti,7L07vdxkR2uKtjLV4C5roa,16.0,0.917,0.181,177573.0,0.139,G,0.11,-23.512,0.036,169.355,0.263,0
Hillsong en Español,Soy Libre - Live,0OGA2GAtOMMysVVQhQFdCg,29.0,0.138,0.509,239646.0,0.912,D,0.671,-5.968,0.0834,153.772,0.543,0
Ludwig van Beethoven,"11 Bagatelles, Op. 119: No. 5 in C Minor",4xcE54O6IIjSJCr0hqXwNL,23.0,0.989,0.541,81467.0,0.0976,C,0.132,-21.694,0.0501,139.878,0.253,0
Heiter Pereira,Moon Man,5atcYpsTDMvAVKlCqivVXA,8.0,0.644,0.382,166706.0,0.418,G,0.104,-10.465,0.033,105.93,0.197,0
Henry Mancini,"Love Theme from ""Romeo and Juliet"" - Remastered",25anT79TQrh5ely884DEpL,33.0,0.951,0.355,152293.0,0.187,A,0.136,-12.185,0.0298,74.827,0.161,0
Gabriel Yared,An Angel Falls - Remix,0lykdJgljz8B30p7rHNcgw,31.0,0.88,0.0638,293920.0,0.193,G#,0.128,-18.108,0.0504,50.614,0.0318,0
Nick Swardson,farting and urinals,7zjWEzy4sAzKd2pGBJF7j0,33.0,0.737,0.459,281641.0,0.894,D,0.724,-7.294,0.937,77.386,0.211,0
Ron White,Roller Coaster/Ok to Be Gay/Pornucopia/Gay Exec,2zUGFRIfBfmbDSHuM23kE4,33.0,0.919,0.478,271438.0,0.414,B,0.808,-22.033,0.949,83.981,0.188,0
Lonestar,Walking In Memphis,3c9WJhG3QvTtHmwKb5wz3i,56.0,0.27,0.68,257733.0,0.717,C,0.075,-5.184,0.0286,129.035,0.664,0
The Strokes,You Talk Way Too Much,6lnnaGN20kl0jEYJSxCgU9,44.0,0.0625,0.308,186038.0,0.971,E,0.0806,-3.23,0.0344,128.204,0.659,0
SLANDER,Without You,5GIE4sOL5Dk9gLbowUtUpT,57.0,0.0671,0.595,225882.0,0.712,A#,0.102,-6.879,0.0539,170.06,0.615,0
joan,all the way,7oKqcT6K5b0mxiz1daOU5e,49.0,0.0144,0.877,186609.0,0.511,C,0.0495,-5.238,0.0633,105.015,0.762,0
The Ethiopians,Train to Glory,5sM1v2kwXZ5LlaK0tZvGVk,23.0,0.845,0.615,169360.0,0.313,G,0.0861,-11.291,0.0355,77.339,0.565,0
"Peter, Paul and Mary",500 Miles,6oMZhY0f1ReI6AJDDYfuSb,48.0,0.858,0.436,162933.0,0.0695,G,0.107,-19.735,0.0298,97.128,0.255,0
Wisin,Contra la Pared,23Mw5dtfeixZWOZmZmc4ko,47.0,0.305,0.792,237027.0,0.899,A#,0.0966,-3.166,0.0965,97.021,0.766,0
Hasan Minhaj,No One Is Here,73ZWMpPEXazvT9CLxCccHc,17.0,0.759,0.688,218563.0,0.503,A,0.816,-9.395,0.933,125.322,0.578,0
Randy Newman,Kevin's Party (Cowboy Gil),2YtlpRdVITx0f6iS0wcF9O,2.0,0.923,0.316,202440.0,0.233,F,0.301,-15.979,0.0456,89.412,0.334,0
Anti-Flag,The Great Divide,5VdF9Q0KRG2BkHKUv4OZUq,29.0,0.000962,0.424,88213.0,0.933,D,0.131,-3.632,0.0709,103.807,0.619,0
Sister Rosetta Tharpe,Strange Things Happening Every Day,0uUBfmp0ulkpf6EJzsZJZl,31.0,0.802,0.745,167367.0,0.419,C,0.27,-11.279,0.145,155.749,0.85,0
Jacob Banks,Caroline,5Cay62XkdMb6WGnDbNzdIx,48.0,0.764,0.481,204667.0,0.448,G#,0.131,-8.373,0.0598,74.012,0.218,0
Alfredo Rodriguez,Duologue,3M9uc82mAjjdHfvZDh4HmG,43.0,0.23,0.61,155440.0,0.738,D,0.0931,-10.105,0.0437,117.939,0.824,0
Christian French,Done from the Start,0DpCrXFRwEYVl8dmlj4fzr,55.0,0.326,0.726,238743.0,0.524,G,0.171,-4.257,0.104,95.028,0.5,0
Jamey Johnson,Place Out On The Ocean,1j1a6yNTKuUNflkx23Kcqf,43.0,0.00156,0.71,242147.0,0.677,C,0.138,-8.625,0.0371,118.259,0.671,0
Russ,Since I Was Broke,08ntmhHDchHojPJQNoelNK,58.0,0.304,0.741,173731.0,0.402,C,0.0869,-8.93,0.0888,134.086,0.258,0
Ella Fitzgerald,I'm Just A Lucky So-And-So,3K2WtSk17O9xNROXc1W8Hr,38.0,0.974,0.591,177267.0,0.113,C,0.0972,-16.203,0.0446,66.961,0.369,0
The Countdown Kids,Ring-A-Ring-A Roses,0tXxAnJ2BIg9KdbByvvnfe,3.0,0.662,0.883,35800.0,0.576,C,0.154,-7.001,0.0664,120.045,0.83,0
Alison Balsom,Piazzolla: Libertango,0mcgXc8P5GyGtP9aY7zir6,52.0,0.927,0.367,273562.0,0.316,A,0.113,-14.49,0.0429,149.089,0.242,0
Kimbo Children's Music,Yodeling Song,05AnIJnELPNVD5fJtrUwRZ,0.0,0.49,0.697,128907.0,0.335,E,0.059,-11.986,0.0466,178.774,0.946,0
The Wayfarers,Little Boy Lost,0BP5eezOmq2x3QbnkCYqZR,0.0,0.85,0.336,174160.0,0.233,D,0.335,-15.213,0.0428,210.625,0.724,0
The Heavy Eyes,One Hand On the Buffalo,3a2LaHyp9JhvYz43tJzkz0,40.0,0.000477,0.278,210000.0,0.835,G,0.15,-3.607,0.0343,72.835,0.681,0
Mike Posner,I Took A Pill In Ibiza,3CCyVdprlcXui4ZwMw1hNS,52.0,0.618,0.636,280800.0,0.319,A#,0.125,-10.065,0.0718,74.109,0.378,0
Timmies,I Dont Wanna Know Her,4rKMHsVEAGTsA7hpKXnWrM,62.0,0.602,0.835,122205.0,0.288,A,0.352,-14.701,0.341,109.934,0.359,0
Andy Rivera,El Que la Hace la Paga,6WxEF4TfIki0HJdMvSrJ0R,28.0,0.161,0.805,218644.0,0.791,B,0.196,-4.607,0.0347,132.029,0.83,0
Georges Bizet,Roma Orchestre Suite No.3: Allegro vivace,7Es5jkLrhOIaPNVFxl3bxS,14.0,0.972,0.223,310600.0,0.0756,G#,0.0791,-25.457,0.0464,62.033,0.256,0
Jah Sun,Heart Like Lion,5JrCUisFpruuyGTvxW21et,41.0,0.104,0.641,183613.0,0.754,E,0.258,-5.768,0.131,90.015,0.863,0
Simon & Garfunkel,Kathy's Song,4Acofe9hICRvyBTP5hFNk0,53.0,0.9,0.431,197773.0,0.188,F#,0.122,-16.667,0.031,102.039,0.487,0
FLOW,Steppin' out,2nV8jdhlPZbF5idbTv8cJX,37.0,0.00256,0.59,252133.0,0.971,F,0.276,-3.044,0.0452,140.059,0.725,0
Kevin Hart,Raccoon Problems - Intro,41JPeqEtPoQ1uXsKSlJ02Y,41.0,0.554,0.56,419202.0,0.856,C#,0.972,-8.051,0.944,96.487,0.293,0
Wolfgang Amadeus Mozart,"Grabmusik, K. 42: VIII. Jesu, wahrer Gottessohn (Live)",7Luuy0HM8ph0HsDSBXpMj9,14.0,0.926,0.263,358400.0,0.265,C,0.131,-21.024,0.0355,101.552,0.297,0
Mount Kimbie,Four Years and One Day,7foBPPS22i7vZlvsxqYiLe,49.0,0.00794,0.292,197999.0,0.72,B,0.111,-11.589,0.0404,127.012,0.113,0
Arrigo Boito,Mefistofele: Giunto sul passo estremo,7jHaKvfywwUu3lIkhH6LpT,21.0,0.98,0.212,250293.0,0.059,G#,0.147,-25.918,0.0456,76.146,0.0588,0
Wale,Scarface Rozay Gotti,40w54lV96ebjEfTAHKujAb,47.0,0.43,0.852,302067.0,0.715,B,0.176,-6.788,0.195,120.036,0.607,0
Juice Music,Life Is A Highway,296jNeG9w28PJjk07TcnMn,8.0,0.0597,0.732,263200.0,0.732,F,0.0635,-7.928,0.0369,102.985,0.788,0
Chorus,Swami Samartha Majhe Aai,3nGNIiz4PTsZ7cRhNNuSd2,0.0,0.228,0.684,203492.0,0.746,G#,0.196,-5.847,0.0448,107.854,0.745,0
Daniel Lavoie,La licorne captive,4sgCH6xUZ9NdHSRnOQ8UEr,2.0,0.944,0.313,305431.0,0.137,G#,0.106,-14.161,0.0348,117.462,0.056,0
Stephen Paulus,To Be Certain of the Dawn: Part II: Remembrance: Interlude: Veil of Tears,0x3Z3AgS7eoMQQk2TW0cdO,37.0,0.791,0.148,262240.0,0.00399,E,0.12,-39.52,0.0464,137.352,0.0252,0
BROCKHAMPTON,SOMETHING ABOUT HIM,2S11ZvEfuFSqInfxWxkx36,57.0,0.579,0.702,93547.0,0.64,F#,0.14,-9.108,0.18,79.924,0.619,0
Red Hot Chili Peppers,Don't Forget Me,308kjPoIVBzDNExO54sqAi,58.0,0.00399,0.499,277160.0,0.705,A,0.104,-5.596,0.0669,123.909,0.36,0
Sung Si-kyung,두 사람,2aBO4JJfhy7BPx7wLlrxDu,43.0,0.949,0.409,256105.0,0.17,A,0.102,-15.687,0.036,142.417,0.459,0
BANNERS,Back When We Had Nothing,19gR8qo1zlaRjD9LtUlaus,49.0,0.0321,0.51,223307.0,0.793,B,0.0989,-4.325,0.0473,130.699,0.123,0
Children Songs Company,The Prophet,68iPoBN5Bnw17TD5HA170X,0.0,0.996,0.536,122813.0,0.151,D,0.0962,-3.66,0.0962,170.899,0.835,0
Lil Wayne,A Milli,6ScJMrlpiLfZUGtWp4QIVt,75.0,0.0527,0.679,221840.0,0.684,F#,0.177,-8.559,0.278,151.748,0.755,0
Thomas Newman,Submarine Voyage - From Finding Nemo Submarine Voyage,055dwgJB0cO4ZF2vxQ4hTI,29.0,0.852,0.251,912360.0,0.186,F,0.106,-15.149,0.0354,77.017,0.0718,0
John Williams,"Flying - From ""E.T. The Extra-Terrestrial"" Soundtrack",7lMb4MqMMBbApnMWHp1wC5,26.0,0.855,0.23,204467.0,0.159,C,0.104,-21.391,0.0358,80.471,0.0814,0
SoMo,You Can Buy Everything,4j87e6euMOfqjz6Ge2eBnh,62.0,0.247,0.689,180640.0,0.612,D#,0.2,-5.319,0.0317,114.112,0.427,0
Tyler Childers,Follow You To Virgie,4Oz6xl8qhJTdjYZeT98V4m,58.0,0.747,0.585,202000.0,0.33,A#,0.299,-8.812,0.0402,78.545,0.508,0
Lynyrd Skynyrd,Am I Losin',3Kf5L7zIhbrj1S5BPCodX8,44.0,0.351,0.556,275507.0,0.523,G,0.168,-10.407,0.0268,85.266,0.676,0
Timber Timbre,Demon Host,7yP9PPNZQrq1TE0XNpswJA,41.0,0.953,0.64,217760.0,0.125,F,0.106,-17.034,0.0371,75.725,0.26,0
Edna's Goldfish,"Eventually, Anyway",1ax4cBRzYxTGdnuWptuKtF,20.0,0.0299,0.551,133760.0,0.935,D,0.0509,-5.912,0.0513,96.192,0.885,0
Will Reagan,You Are Worthy,61J8JTcTeAt5O5CYTWXtGE,26.0,0.756,0.538,391107.0,0.227,D,0.145,-13.749,0.0315,124.065,0.117,0
Howard Ashman,Big Bob's Song (Bonus Track),62mwgXfhmtFGrhScesajmu,0.0,0.93,0.484,210093.0,0.0901,F#,0.151,-19.086,0.241,79.022,0.293,0
The Marcus King Band,Boone,63KLrIZRl03tY9fmsfvvLw,41.0,0.000843,0.357,329544.0,0.757,G,0.262,-7.487,0.041,169.981,0.488,0
Desperation Band,Make a Way - Live,25CW2MVXsW4ZUvk0kYo5Xf,27.0,0.013,0.272,354200.0,0.572,D,0.141,-7.073,0.0382,159.691,0.115,0
10 Ft. Ganja Plant,10 Ft. Ganja Plant and Weed,5nvH6f45r9mrvajhVHxPl0,28.0,0.0338,0.753,216800.0,0.495,C#,0.0497,-10.416,0.0397,136.121,0.774,0
1788-L,Cyberspace,5u1mRqeDEiNkLee97q458S,38.0,0.0099,0.575,290642.0,0.701,C,0.156,-4.145,0.0932,109.005,0.0379,0
Thelonious Monk Quartet,"Crepescule With Nellie - Live At Carnegie Hall, New York/1957",7zzFNNxVD0h0ctAT08H0pa,40.0,0.973,0.538,266933.0,0.144,G#,0.359,-17.711,0.0569,135.64,0.11,0
DragonForce,Fury Of The Storm,32nTiFx3cmXWfGVBlXi1bN,48.0,2.88e-05,0.229,406827.0,0.903,E,0.343,-5.258,0.0816,200.027,0.178,0
Polo Polo,Hablame Por Mi Nombre - En Vivo,3OTqmHIpob71tWyXnpMYqu,33.0,0.776,0.587,550627.0,0.398,D#,0.833,-16.338,0.928,104.476,0.204,0
Mungo Jerry,Lady Rose,5SAmGrYC4PMYm7ngFffrhf,32.0,0.739,0.644,190827.0,0.612,B,0.27,-10.67,0.0321,149.938,0.919,0
Jim Gaffigan,Traveling with Killers,4dldMqB8iVjCTYX9aIBuvS,33.0,0.803,0.545,196784.0,0.935,D,0.845,-11.27,0.959,71.973,0.0884,0
Jowell & Randy,La Super Chapiadora,7nFVZ4scRiYdjdhEc04V0l,41.0,0.0149,0.78,205707.0,0.863,C#,0.0411,-5.35,0.0545,171.908,0.51,0
Eminem,Just Lose It,0qcjuYtMWhBjXg0Xwt5SzS,61.0,0.0705,0.949,248680.0,0.646,F,0.213,-3.728,0.0484,121.007,0.927,0
Jerry Cantrell,My Song,23xzzmz1qmGO9HrxUGX1iO,42.0,0.0678,0.396,247373.0,0.764,C#,0.101,-7.601,0.0342,109.051,0.368,0
Jerry Reed,"Texas Bound and Flyin' (from the Motion Picture ""Smokey and the Bandit II"")",1U3cHJ6TuEkcR6mjaQ8gdT,44.0,0.0655,0.603,200160.0,0.927,G,0.107,-10.682,0.0343,127.329,0.935,0
Brian Eno,Only Once Away My Son,5LxEbpMQGzlYkdCkBNIwSF,41.0,0.643,0.138,550205.0,0.603,C#,0.112,-9.505,0.0428,145.538,0.146,0
Shane & Shane,How Great Thou Art (Live),2M4wcPQ5WBwLCCfX1GUTCu,42.0,0.405,0.487,302726.0,0.583,D,0.698,-7.884,0.0337,115.934,0.287,0
The English Beat,Spar Wid Me,4sU6tOg0lmB58S85cFY674,22.0,0.199,0.644,270627.0,0.64,G,0.379,-11.548,0.188,157.025,0.818,0
City Morgue,Lamborghini Getaway,7Fur0xdBxvYbIT3qNUtYT2,53.0,0.0625,0.794,128973.0,0.685,D,0.0818,-5.727,0.375,139.977,0.194,0
Trans-Siberian Orchestra,Moonlight And Madness,2CxGbFk1Lv0NVdEWrWCQbO,23.0,0.0224,0.352,305960.0,0.538,G#,0.133,-9.077,0.037,145.04,0.17,0
Bee Gees,To Love Somebody,0mbS3VwRbO6HVBMPXnzOGA,64.0,0.716,0.405,182000.0,0.378,A,0.289,-12.342,0.0304,90.851,0.563,0
The Lawrence Arms,Black Snow,7Ge7DBMFSMiwesoIHS9Sgv,21.0,2.87e-05,0.271,146067.0,0.971,C#,0.379,-5.128,0.106,142.252,0.3,0
ROLE MODEL,Stolen Car,390lcRb0StMukyozd2zFwB,47.0,0.919,0.442,194587.0,0.261,D#,0.0794,-14.327,0.0711,144.717,0.0732,0
Say My Name,Drop It,0mwN4Z1OKXdQqTI8dbONZd,46.0,0.00206,0.604,180804.0,0.947,C,0.458,-4.797,0.101,150.011,0.444,0
Mark Mothersbaugh,Garmadon Attacks,0ICY5dRh3bHZCaNsFMHTFP,30.0,0.822,0.236,194987.0,0.503,D,0.0895,-10.885,0.0411,79.253,0.27,0
Offset,Head Huncho,5GY2cYxvWXd7fYZm1TBfG2,52.0,0.164,0.631,253363.0,0.844,D,0.0715,-4.052,0.101,138.023,0.408,0
Shawn James & the Shapeshifters,Son of the Wolf,7INYKXllwksa0uKCPiZmTv,32.0,0.334,0.277,357055.0,0.542,F#,0.131,-7.846,0.0316,111.504,0.366,0
Matisyahu,Love Born,3cSyaZ7EfyBxrr0OWxsGSe,34.0,0.00601,0.735,336067.0,0.634,G,0.285,-5.263,0.0442,78.001,0.483,0
Fazer,White Sedan,7j5Cej9DLjcCQRiy1AIprZ,47.0,0.163,0.61,420200.0,0.452,C#,0.111,-14.695,0.045,123.923,0.385,0
Fritz Kreisler,Malagueña,79qU3L24pfGDGuXAVshwaw,44.0,0.955,0.409,209760.0,0.17,E,0.0933,-18.66,0.0527,119.808,0.138,0
Worship Central,Stir a Passion - Live,5Yd2LrQZg3ouzzvgC1QKvJ,53.0,0.0104,0.389,499760.0,0.669,F,0.216,-7.791,0.0397,145.923,0.191,0
Shaggy,Sugarcane,3tizoN5b5Pc03cCC76wsQC,24.0,0.022,0.539,206141.0,0.923,C#,0.0347,-1.1,0.206,78.184,0.962,0
Nekrogoblikon,Goblins,6XgYuWI1gBWdQ4gZiecpMU,42.0,0.0176,0.478,282484.0,0.805,C,0.153,-4.323,0.0416,89.729,0.406,0
Hyannis Sound,Would You Go With Me,6iytx1yeXtNmF1vt44GIhB,1.0,0.832,0.62,226933.0,0.584,D#,0.111,-8.501,0.0364,123.035,0.635,0
Dillon Francis,Say Less - Dillon Francis & Moksi Remix,0irp7oLZA9J62QM7R4e9Va,39.0,0.00359,0.67,215238.0,0.835,G#,0.0407,-5.341,0.051,129.018,0.506,0
Tempo,Mas Fama y Dinero,4glHzjtLCVIZ0JNHkr5YUH,26.0,0.124,0.834,272840.0,0.716,A#,0.11,-6.984,0.273,122.547,0.427,0
Dustin O'Halloran,Fragile N.4,5QLIlk1dnhq5wOKu5boIgU,40.0,0.921,0.575,209853.0,0.157,G#,0.112,-15.233,0.0342,120.018,0.111,0
Richard Wagner,"Lohengrin: Act III Scene 1: Treulich gefuhrt, ziehet dahin (Wedding March) (Chorus)",2h4dKK3yhEDl6EeZpUcxVh,32.0,0.961,0.156,264173.0,0.00509,A#,0.0851,-36.273,0.0392,99.288,0.056,0
Lewis Watson,what about today?,3EQo6DR12JM9LBbxytS6O9,48.0,0.795,0.518,297427.0,0.243,G#,0.0745,-11.14,0.0322,118.93,0.228,0
Maria Callas,"Extrait ""Casta Diva""",7B4Q37Q7t37yxqY8T47nFo,34.0,0.989,0.162,445933.0,0.123,F,0.132,-16.296,0.0432,87.398,0.0879,0
"Phillips, Craig & Dean",I Want To Be Just Like You,7bNHXMLUgvoWzYwoKYQiSN,26.0,0.708,0.73,334947.0,0.474,G,0.0971,-7.67,0.0306,122.04,0.25,0
Maretu,Maegamist,7fxcBD2rmzdOe88IAH5lkr,25.0,0.0347,0.627,239372.0,0.953,C#,0.115,-2.154,0.0465,95.531,0.86,0
Flying Lotus,Spontaneous,5h3uwxELUVyVpMuLXjdKKV,51.0,0.0693,0.645,128647.0,0.791,F,0.23,-8.051,0.0384,114.477,0.039,0
Bunny Wailer,Fig Tree,3UH3ydNBPtlgbXb95tMuDn,29.0,0.454,0.8,187133.0,0.354,B,0.177,-11.748,0.224,141.008,0.565,0
Langhorne Slim,Alligator Girl,5cfafhSKBSIXCizRmR4zPp,52.0,0.948,0.522,239960.0,0.296,G,0.105,-10.46,0.0302,67.012,0.399,0
Gigolo Y La Exce,Louis Vuitton,4yPrrMwxVGR52KyTO8HNDz,46.0,0.283,0.654,213206.0,0.646,F,0.168,-5.514,0.0441,170.053,0.933,0
Matchbox Twenty,Bent,6fA7akEuTUL3dW1V0GELaZ,54.0,0.0404,0.518,256133.0,0.83,F#,0.375,-6.814,0.0386,95.468,0.527,0
Rena Uehara,After All,7p40Xm8IGC5hXmEf9vtXwv,13.0,0.112,0.398,325280.0,0.774,D#,0.174,-6.834,0.0307,87.967,0.307,0
Johann Sebastian Bach,"Violin Sonata No. 3 in C Major, BWV 1005: IV. Allegro assai",776wf9gB2GGmn5Ds8xaKDJ,18.0,0.993,0.344,301347.0,0.132,C,0.0532,-23.996,0.0463,135.819,0.575,0
Pet Shop Boys,It's A Sin - 2001 Remastered Version,6vYK729O29XnvQqPWyLPfe,45.0,0.243,0.538,300293.0,0.864,C,0.239,-5.928,0.0451,127.127,0.293,0
Slushii,Melting over You,6pW0sVrdJeGqm2aTC9tPTG,42.0,0.139,0.698,188044.0,0.86,E,0.215,-3.21,0.0435,95.02,0.352,0
Willie Nelson,Unfair Weather Friend,3An4XHuaLhvbImL2DqJR84,38.0,0.615,0.576,254333.0,0.248,D,0.114,-14.149,0.0271,94.979,0.322,0
Johann Sebastian Bach,"Suite No. 3 in C Major, BWV 1009: II. Allemande",6U1Mi3EUc7g84JWR3ia7jH,0.0,0.973,0.376,301000.0,0.0418,F#,0.102,-22.859,0.0446,130.344,0.307,0
Ray LaMontagne,Airwaves,79sjkr7DxrDfk9qXwB4IxS,45.0,0.728,0.771,281813.0,0.493,F#,0.107,-11.132,0.0279,110.321,0.865,0
Belle & Sebastian,"Piazza, New York Catcher",0WrRlCHmD7LzpJa8chDz2h,49.0,0.813,0.618,183493.0,0.305,D#,0.1,-15.107,0.0372,105.714,0.833,0
The Cat Empire,Boogaloo,4aaihpxlYI8z7jLKsCSNvA,24.0,0.129,0.541,210707.0,0.861,F,0.0912,-5.612,0.158,153.717,0.759,0
